state_fips,state,edu_staff_total,year
28,MISSISSIPPI,Teachers,2021
28,MISSISSIPPI,No Category Codes,2021
29,MISSOURI,All Other Support Staff,2021
29,MISSOURI,Elementary School Counselors,2021
29,MISSOURI,Elementary Teachers,2021
29,MISSOURI,Instructional Coordinators and Supervisors to the Staff,2021
29,MISSOURI,Kindergarten Teachers,2021
29,MISSOURI,LEA Administrative Support Staff,2021
29,MISSOURI,LEA Administrators,2021
29,MISSOURI,Librarians/media specialists,2021
29,MISSOURI,Library/Media Support Staff,2021
29,MISSOURI,Missing,2021
29,MISSOURI,Paraprofessionals/Instructional Aides,2021
29,MISSOURI,Pre-kindergarten Teachers,2021
29,MISSOURI,School Administrative Support Staff,2021
29,MISSOURI,School administrators,2021
29,MISSOURI,School Counselors,2021
29,MISSOURI,School Psychologists,2021
29,MISSOURI,Secondary School Counselors,2021
29,MISSOURI,Secondary Teachers,2021
29,MISSOURI,Student Support Services Staff (w/o Psychology),2021
29,MISSOURI,Guidance Counselors,2021
29,MISSOURI,LEA Staff,2021
29,MISSOURI,Other Staff,2021
29,MISSOURI,School Staff,2021
29,MISSOURI,Teachers,2021
29,MISSOURI,No Category Codes,2021
30,MONTANA,All Other Support Staff,2021
30,MONTANA,Elementary School Counselors,2021
30,MONTANA,Elementary Teachers,2021
30,MONTANA,Instructional Coordinators and Supervisors to the Staff,2021
30,MONTANA,Kindergarten Teachers,2021
30,MONTANA,LEA Administrative Support Staff,2021
30,MONTANA,LEA Administrators,2021
30,MONTANA,Librarians/media specialists,2021
30,MONTANA,Library/Media Support Staff,2021
30,MONTANA,Missing,2021
30,MONTANA,Paraprofessionals/Instructional Aides,2021
30,MONTANA,Pre-kindergarten Teachers,2021
30,MONTANA,School Administrative Support Staff,2021
30,MONTANA,School administrators,2021
30,MONTANA,School Counselors,2021
30,MONTANA,School Psychologists,2021
30,MONTANA,Secondary School Counselors,2021
30,MONTANA,Secondary Teachers,2021
30,MONTANA,Student Support Services Staff (w/o Psychology),2021
30,MONTANA,Ungraded Teachers,2021
30,MONTANA,Guidance Counselors,2021
30,MONTANA,LEA Staff,2021
30,MONTANA,Other Staff,2021
30,MONTANA,School Staff,2021
30,MONTANA,Teachers,2021
30,MONTANA,No Category Codes,2021
31,NEBRASKA,All Other Support Staff,2021
31,NEBRASKA,Elementary School Counselors,2021
31,NEBRASKA,Elementary Teachers,2021
31,NEBRASKA,Instructional Coordinators and Supervisors to the Staff,2021
31,NEBRASKA,Kindergarten Teachers,2021
31,NEBRASKA,LEA Administrative Support Staff,2021
31,NEBRASKA,LEA Administrators,2021
31,NEBRASKA,Librarians/media specialists,2021
31,NEBRASKA,Library/Media Support Staff,2021
31,NEBRASKA,Missing,2021
31,NEBRASKA,Paraprofessionals/Instructional Aides,2021
31,NEBRASKA,Pre-kindergarten Teachers,2021
31,NEBRASKA,School Administrative Support Staff,2021
31,NEBRASKA,School administrators,2021
31,NEBRASKA,School Counselors,2021
31,NEBRASKA,School Psychologists,2021
31,NEBRASKA,Secondary School Counselors,2021
31,NEBRASKA,Secondary Teachers,2021
31,NEBRASKA,Student Support Services Staff (w/o Psychology),2021
31,NEBRASKA,Guidance Counselors,2021
31,NEBRASKA,LEA Staff,2021
31,NEBRASKA,Other Staff,2021
31,NEBRASKA,School Staff,2021
31,NEBRASKA,Teachers,2021
31,NEBRASKA,No Category Codes,2021
32,NEVADA,All Other Support Staff,2021
32,NEVADA,Elementary School Counselors,2021
32,NEVADA,Elementary Teachers,2021
32,NEVADA,Instructional Coordinators and Supervisors to the Staff,2021
32,NEVADA,Kindergarten Teachers,2021
32,NEVADA,LEA Administrative Support Staff,2021
32,NEVADA,LEA Administrators,2021
32,NEVADA,Librarians/media specialists,2021
32,NEVADA,Library/Media Support Staff,2021
32,NEVADA,Missing,2021
32,NEVADA,Paraprofessionals/Instructional Aides,2021
32,NEVADA,Pre-kindergarten Teachers,2021
32,NEVADA,School Administrative Support Staff,2021
32,NEVADA,School administrators,2021
32,NEVADA,School Counselors,2021
32,NEVADA,School Psychologists,2021
32,NEVADA,Secondary School Counselors,2021
32,NEVADA,Secondary Teachers,2021
32,NEVADA,Student Support Services Staff (w/o Psychology),2021
32,NEVADA,Ungraded Teachers,2021
32,NEVADA,Guidance Counselors,2021
32,NEVADA,LEA Staff,2021
32,NEVADA,Other Staff,2021
32,NEVADA,School Staff,2021
32,NEVADA,Teachers,2021
32,NEVADA,No Category Codes,2021
33,NEW HAMPSHIRE,All Other Support Staff,2021
33,NEW HAMPSHIRE,Elementary School Counselors,2021
33,NEW HAMPSHIRE,Elementary Teachers,2021
33,NEW HAMPSHIRE,Instructional Coordinators and Supervisors to the Staff,2021
33,NEW HAMPSHIRE,Kindergarten Teachers,2021
33,NEW HAMPSHIRE,LEA Administrative Support Staff,2021
33,NEW HAMPSHIRE,LEA Administrators,2021
33,NEW HAMPSHIRE,Librarians/media specialists,2021
33,NEW HAMPSHIRE,Library/Media Support Staff,2021
33,NEW HAMPSHIRE,Missing,2021
33,NEW HAMPSHIRE,Paraprofessionals/Instructional Aides,2021
33,NEW HAMPSHIRE,Pre-kindergarten Teachers,2021
33,NEW HAMPSHIRE,School Administrative Support Staff,2021
33,NEW HAMPSHIRE,School administrators,2021
33,NEW HAMPSHIRE,School Counselors,2021
33,NEW HAMPSHIRE,School Psychologists,2021
33,NEW HAMPSHIRE,Secondary School Counselors,2021
33,NEW HAMPSHIRE,Secondary Teachers,2021
33,NEW HAMPSHIRE,Student Support Services Staff (w/o Psychology),2021
33,NEW HAMPSHIRE,Guidance Counselors,2021
33,NEW HAMPSHIRE,LEA Staff,2021
33,NEW HAMPSHIRE,Other Staff,2021
33,NEW HAMPSHIRE,School Staff,2021
33,NEW HAMPSHIRE,Teachers,2021
33,NEW HAMPSHIRE,No Category Codes,2021
34,NEW JERSEY,All Other Support Staff,2021
34,NEW JERSEY,Elementary School Counselors,2021
34,NEW JERSEY,Elementary Teachers,2021
34,NEW JERSEY,Instructional Coordinators and Supervisors to the Staff,2021
34,NEW JERSEY,Kindergarten Teachers,2021
34,NEW JERSEY,LEA Administrative Support Staff,2021
34,NEW JERSEY,LEA Administrators,2021
34,NEW JERSEY,Librarians/media specialists,2021
34,NEW JERSEY,Library/Media Support Staff,2021
34,NEW JERSEY,Missing,2021
34,NEW JERSEY,Paraprofessionals/Instructional Aides,2021
34,NEW JERSEY,Pre-kindergarten Teachers,2021
34,NEW JERSEY,School Administrative Support Staff,2021
34,NEW JERSEY,School administrators,2021
34,NEW JERSEY,School Counselors,2021
34,NEW JERSEY,School Psychologists,2021
34,NEW JERSEY,Secondary School Counselors,2021
34,NEW JERSEY,Secondary Teachers,2021
34,NEW JERSEY,Student Support Services Staff (w/o Psychology),2021
34,NEW JERSEY,Ungraded Teachers,2021
34,NEW JERSEY,Guidance Counselors,2021
34,NEW JERSEY,LEA Staff,2021
34,NEW JERSEY,Other Staff,2021
34,NEW JERSEY,School Staff,2021
34,NEW JERSEY,Teachers,2021
34,NEW JERSEY,No Category Codes,2021
35,NEW MEXICO,All Other Support Staff,2021
35,NEW MEXICO,Elementary School Counselors,2021
35,NEW MEXICO,Elementary Teachers,2021
35,NEW MEXICO,Instructional Coordinators and Supervisors to the Staff,2021
35,NEW MEXICO,Kindergarten Teachers,2021
35,NEW MEXICO,LEA Administrative Support Staff,2021
35,NEW MEXICO,LEA Administrators,2021
35,NEW MEXICO,Librarians/media specialists,2021
35,NEW MEXICO,Library/Media Support Staff,2021
35,NEW MEXICO,Missing,2021
35,NEW MEXICO,Paraprofessionals/Instructional Aides,2021
35,NEW MEXICO,Pre-kindergarten Teachers,2021
35,NEW MEXICO,School Administrative Support Staff,2021
35,NEW MEXICO,School administrators,2021
35,NEW MEXICO,School Counselors,2021
35,NEW MEXICO,School Psychologists,2021
35,NEW MEXICO,Secondary School Counselors,2021
35,NEW MEXICO,Secondary Teachers,2021
35,NEW MEXICO,Student Support Services Staff (w/o Psychology),2021
35,NEW MEXICO,Ungraded Teachers,2021
35,NEW MEXICO,Guidance Counselors,2021
35,NEW MEXICO,LEA Staff,2021
35,NEW MEXICO,Other Staff,2021
35,NEW MEXICO,School Staff,2021
35,NEW MEXICO,Teachers,2021
35,NEW MEXICO,No Category Codes,2021
36,NEW YORK,All Other Support Staff,2021
36,NEW YORK,Elementary School Counselors,2021
36,NEW YORK,Elementary Teachers,2021
36,NEW YORK,Instructional Coordinators and Supervisors to the Staff,2021
36,NEW YORK,Kindergarten Teachers,2021
36,NEW YORK,LEA Administrative Support Staff,2021
36,NEW YORK,LEA Administrators,2021
36,NEW YORK,Librarians/media specialists,2021
36,NEW YORK,Library/Media Support Staff,2021
36,NEW YORK,Missing,2021
36,NEW YORK,Paraprofessionals/Instructional Aides,2021
36,NEW YORK,Pre-kindergarten Teachers,2021
36,NEW YORK,School Administrative Support Staff,2021
36,NEW YORK,School administrators,2021
36,NEW YORK,School Counselors,2021
36,NEW YORK,School Psychologists,2021
36,NEW YORK,Secondary School Counselors,2021
36,NEW YORK,Secondary Teachers,2021
36,NEW YORK,Student Support Services Staff (w/o Psychology),2021
36,NEW YORK,Ungraded Teachers,2021
36,NEW YORK,Guidance Counselors,2021
36,NEW YORK,LEA Staff,2021
36,NEW YORK,Other Staff,2021
36,NEW YORK,School Staff,2021
36,NEW YORK,Teachers,2021
36,NEW YORK,No Category Codes,2021
37,NORTH CAROLINA,All Other Support Staff,2021
37,NORTH CAROLINA,Elementary School Counselors,2021
37,NORTH CAROLINA,Elementary Teachers,2021
37,NORTH CAROLINA,Instructional Coordinators and Supervisors to the Staff,2021
37,NORTH CAROLINA,Kindergarten Teachers,2021
37,NORTH CAROLINA,LEA Administrative Support Staff,2021
37,NORTH CAROLINA,LEA Administrators,2021
37,NORTH CAROLINA,Librarians/media specialists,2021
37,NORTH CAROLINA,Library/Media Support Staff,2021
37,NORTH CAROLINA,Missing,2021
37,NORTH CAROLINA,Paraprofessionals/Instructional Aides,2021
37,NORTH CAROLINA,Pre-kindergarten Teachers,2021
37,NORTH CAROLINA,School Administrative Support Staff,2021
37,NORTH CAROLINA,School administrators,2021
37,NORTH CAROLINA,School Counselors,2021
37,NORTH CAROLINA,School Psychologists,2021
37,NORTH CAROLINA,Secondary School Counselors,2021
37,NORTH CAROLINA,Secondary Teachers,2021
37,NORTH CAROLINA,Student Support Services Staff (w/o Psychology),2021
37,NORTH CAROLINA,Ungraded Teachers,2021
37,NORTH CAROLINA,Guidance Counselors,2021
37,NORTH CAROLINA,LEA Staff,2021
37,NORTH CAROLINA,Other Staff,2021
37,NORTH CAROLINA,School Staff,2021
37,NORTH CAROLINA,Teachers,2021
37,NORTH CAROLINA,No Category Codes,2021
38,NORTH DAKOTA,All Other Support Staff,2021
38,NORTH DAKOTA,Elementary School Counselors,2021
38,NORTH DAKOTA,Elementary Teachers,2021
38,NORTH DAKOTA,Instructional Coordinators and Supervisors to the Staff,2021
38,NORTH DAKOTA,Kindergarten Teachers,2021
38,NORTH DAKOTA,LEA Administrative Support Staff,2021
38,NORTH DAKOTA,LEA Administrators,2021
38,NORTH DAKOTA,Librarians/media specialists,2021
38,NORTH DAKOTA,Library/Media Support Staff,2021
38,NORTH DAKOTA,Missing,2021
38,NORTH DAKOTA,Paraprofessionals/Instructional Aides,2021
38,NORTH DAKOTA,Pre-kindergarten Teachers,2021
38,NORTH DAKOTA,School Administrative Support Staff,2021
38,NORTH DAKOTA,School administrators,2021
38,NORTH DAKOTA,School Counselors,2021
38,NORTH DAKOTA,School Psychologists,2021
38,NORTH DAKOTA,Secondary School Counselors,2021
38,NORTH DAKOTA,Secondary Teachers,2021
38,NORTH DAKOTA,Student Support Services Staff (w/o Psychology),2021
38,NORTH DAKOTA,Guidance Counselors,2021
38,NORTH DAKOTA,LEA Staff,2021
38,NORTH DAKOTA,Other Staff,2021
38,NORTH DAKOTA,School Staff,2021
38,NORTH DAKOTA,Teachers,2021
38,NORTH DAKOTA,No Category Codes,2021
39,OHIO,All Other Support Staff,2021
39,OHIO,Elementary School Counselors,2021
39,OHIO,Elementary Teachers,2021
39,OHIO,Instructional Coordinators and Supervisors to the Staff,2021
39,OHIO,Kindergarten Teachers,2021
39,OHIO,LEA Administrative Support Staff,2021
39,OHIO,LEA Administrators,2021
39,OHIO,Librarians/media specialists,2021
39,OHIO,Library/Media Support Staff,2021
39,OHIO,Missing,2021
39,OHIO,Paraprofessionals/Instructional Aides,2021
39,OHIO,Pre-kindergarten Teachers,2021
39,OHIO,School Administrative Support Staff,2021
39,OHIO,School administrators,2021
39,OHIO,School Counselors,2021
39,OHIO,School Psychologists,2021
39,OHIO,Secondary School Counselors,2021
39,OHIO,Secondary Teachers,2021
39,OHIO,Student Support Services Staff (w/o Psychology),2021
39,OHIO,Ungraded Teachers,2021
39,OHIO,Guidance Counselors,2021
39,OHIO,LEA Staff,2021
39,OHIO,Other Staff,2021
39,OHIO,School Staff,2021
39,OHIO,Teachers,2021
39,OHIO,No Category Codes,2021
40,OKLAHOMA,All Other Support Staff,2021
40,OKLAHOMA,Elementary School Counselors,2021
40,OKLAHOMA,Elementary Teachers,2021
40,OKLAHOMA,Instructional Coordinators and Supervisors to the Staff,2021
40,OKLAHOMA,Kindergarten Teachers,2021
40,OKLAHOMA,LEA Administrative Support Staff,2021
40,OKLAHOMA,LEA Administrators,2021
40,OKLAHOMA,Librarians/media specialists,2021
40,OKLAHOMA,Library/Media Support Staff,2021
40,OKLAHOMA,Missing,2021
40,OKLAHOMA,Paraprofessionals/Instructional Aides,2021
40,OKLAHOMA,Pre-kindergarten Teachers,2021
40,OKLAHOMA,School Administrative Support Staff,2021
40,OKLAHOMA,School administrators,2021
40,OKLAHOMA,School Counselors,2021
40,OKLAHOMA,School Psychologists,2021
40,OKLAHOMA,Secondary School Counselors,2021
40,OKLAHOMA,Secondary Teachers,2021
40,OKLAHOMA,Student Support Services Staff (w/o Psychology),2021
40,OKLAHOMA,Guidance Counselors,2021
40,OKLAHOMA,LEA Staff,2021
40,OKLAHOMA,Other Staff,2021
40,OKLAHOMA,School Staff,2021
40,OKLAHOMA,Teachers,2021
40,OKLAHOMA,No Category Codes,2021
41,OREGON,All Other Support Staff,2021
41,OREGON,Elementary School Counselors,2021
41,OREGON,Elementary Teachers,2021
41,OREGON,Instructional Coordinators and Supervisors to the Staff,2021
41,OREGON,Kindergarten Teachers,2021
41,OREGON,LEA Administrative Support Staff,2021
41,OREGON,LEA Administrators,2021
41,OREGON,Librarians/media specialists,2021
41,OREGON,Library/Media Support Staff,2021
41,OREGON,Missing,2021
41,OREGON,Paraprofessionals/Instructional Aides,2021
41,OREGON,Pre-kindergarten Teachers,2021
41,OREGON,School Administrative Support Staff,2021
41,OREGON,School administrators,2021
41,OREGON,School Counselors,2021
41,OREGON,School Psychologists,2021
41,OREGON,Secondary School Counselors,2021
41,OREGON,Secondary Teachers,2021
41,OREGON,Student Support Services Staff (w/o Psychology),2021
41,OREGON,Guidance Counselors,2021
41,OREGON,LEA Staff,2021
41,OREGON,Other Staff,2021
41,OREGON,School Staff,2021
41,OREGON,Teachers,2021
41,OREGON,No Category Codes,2021
42,PENNSYLVANIA,All Other Support Staff,2021
42,PENNSYLVANIA,Elementary School Counselors,2021
42,PENNSYLVANIA,Elementary Teachers,2021
42,PENNSYLVANIA,Instructional Coordinators and Supervisors to the Staff,2021
42,PENNSYLVANIA,Kindergarten Teachers,2021
42,PENNSYLVANIA,LEA Administrative Support Staff,2021
42,PENNSYLVANIA,LEA Administrators,2021
42,PENNSYLVANIA,Librarians/media specialists,2021
42,PENNSYLVANIA,Library/Media Support Staff,2021
42,PENNSYLVANIA,Missing,2021
42,PENNSYLVANIA,Paraprofessionals/Instructional Aides,2021
42,PENNSYLVANIA,Pre-kindergarten Teachers,2021
42,PENNSYLVANIA,School Administrative Support Staff,2021
42,PENNSYLVANIA,School administrators,2021
42,PENNSYLVANIA,School Counselors,2021
42,PENNSYLVANIA,School Psychologists,2021
42,PENNSYLVANIA,Secondary School Counselors,2021
42,PENNSYLVANIA,Secondary Teachers,2021
42,PENNSYLVANIA,Student Support Services Staff (w/o Psychology),2021
42,PENNSYLVANIA,Ungraded Teachers,2021
42,PENNSYLVANIA,Guidance Counselors,2021
42,PENNSYLVANIA,LEA Staff,2021
42,PENNSYLVANIA,Other Staff,2021
42,PENNSYLVANIA,School Staff,2021
42,PENNSYLVANIA,Teachers,2021
42,PENNSYLVANIA,No Category Codes,2021
44,RHODE ISLAND,All Other Support Staff,2021
44,RHODE ISLAND,Elementary School Counselors,2021
44,RHODE ISLAND,Elementary Teachers,2021
44,RHODE ISLAND,Instructional Coordinators and Supervisors to the Staff,2021
44,RHODE ISLAND,Kindergarten Teachers,2021
44,RHODE ISLAND,LEA Administrative Support Staff,2021
44,RHODE ISLAND,LEA Administrators,2021
44,RHODE ISLAND,Librarians/media specialists,2021
44,RHODE ISLAND,Library/Media Support Staff,2021
44,RHODE ISLAND,Missing,2021
44,RHODE ISLAND,Paraprofessionals/Instructional Aides,2021
44,RHODE ISLAND,Pre-kindergarten Teachers,2021
44,RHODE ISLAND,School Administrative Support Staff,2021
44,RHODE ISLAND,School administrators,2021
44,RHODE ISLAND,School Counselors,2021
44,RHODE ISLAND,School Psychologists,2021
44,RHODE ISLAND,Secondary School Counselors,2021
44,RHODE ISLAND,Secondary Teachers,2021
44,RHODE ISLAND,Student Support Services Staff (w/o Psychology),2021
44,RHODE ISLAND,Guidance Counselors,2021
44,RHODE ISLAND,LEA Staff,2021
44,RHODE ISLAND,Other Staff,2021
44,RHODE ISLAND,School Staff,2021
44,RHODE ISLAND,Teachers,2021
44,RHODE ISLAND,No Category Codes,2021
45,SOUTH CAROLINA,All Other Support Staff,2021
45,SOUTH CAROLINA,Elementary School Counselors,2021
45,SOUTH CAROLINA,Elementary Teachers,2021
45,SOUTH CAROLINA,Instructional Coordinators and Supervisors to the Staff,2021
45,SOUTH CAROLINA,Kindergarten Teachers,2021
45,SOUTH CAROLINA,LEA Administrative Support Staff,2021
45,SOUTH CAROLINA,LEA Administrators,2021
45,SOUTH CAROLINA,Librarians/media specialists,2021
45,SOUTH CAROLINA,Library/Media Support Staff,2021
45,SOUTH CAROLINA,Missing,2021
45,SOUTH CAROLINA,Paraprofessionals/Instructional Aides,2021
45,SOUTH CAROLINA,Pre-kindergarten Teachers,2021
45,SOUTH CAROLINA,School Administrative Support Staff,2021
45,SOUTH CAROLINA,School administrators,2021
45,SOUTH CAROLINA,School Counselors,2021
45,SOUTH CAROLINA,School Psychologists,2021
45,SOUTH CAROLINA,Secondary School Counselors,2021
45,SOUTH CAROLINA,Secondary Teachers,2021
45,SOUTH CAROLINA,Student Support Services Staff (w/o Psychology),2021
45,SOUTH CAROLINA,Guidance Counselors,2021
45,SOUTH CAROLINA,LEA Staff,2021
45,SOUTH CAROLINA,Other Staff,2021
45,SOUTH CAROLINA,School Staff,2021
45,SOUTH CAROLINA,Teachers,2021
45,SOUTH CAROLINA,No Category Codes,2021
46,SOUTH DAKOTA,All Other Support Staff,2021
46,SOUTH DAKOTA,Elementary School Counselors,2021
46,SOUTH DAKOTA,Elementary Teachers,2021
46,SOUTH DAKOTA,Instructional Coordinators and Supervisors to the Staff,2021
46,SOUTH DAKOTA,Kindergarten Teachers,2021
46,SOUTH DAKOTA,LEA Administrative Support Staff,2021
46,SOUTH DAKOTA,LEA Administrators,2021
46,SOUTH DAKOTA,Librarians/media specialists,2021
46,SOUTH DAKOTA,Library/Media Support Staff,2021
46,SOUTH DAKOTA,Missing,2021
46,SOUTH DAKOTA,Paraprofessionals/Instructional Aides,2021
46,SOUTH DAKOTA,Pre-kindergarten Teachers,2021
46,SOUTH DAKOTA,School Administrative Support Staff,2021
46,SOUTH DAKOTA,School administrators,2021
46,SOUTH DAKOTA,School Counselors,2021
46,SOUTH DAKOTA,School Psychologists,2021
46,SOUTH DAKOTA,Secondary School Counselors,2021
46,SOUTH DAKOTA,Secondary Teachers,2021
46,SOUTH DAKOTA,Student Support Services Staff (w/o Psychology),2021
46,SOUTH DAKOTA,Ungraded Teachers,2021
46,SOUTH DAKOTA,Guidance Counselors,2021
46,SOUTH DAKOTA,LEA Staff,2021
46,SOUTH DAKOTA,Other Staff,2021
46,SOUTH DAKOTA,School Staff,2021
46,SOUTH DAKOTA,Teachers,2021
46,SOUTH DAKOTA,No Category Codes,2021
47,TENNESSEE,All Other Support Staff,2021
47,TENNESSEE,Elementary School Counselors,2021
47,TENNESSEE,Elementary Teachers,2021
47,TENNESSEE,Instructional Coordinators and Supervisors to the Staff,2021
47,TENNESSEE,Kindergarten Teachers,2021
47,TENNESSEE,LEA Administrative Support Staff,2021
47,TENNESSEE,LEA Administrators,2021
47,TENNESSEE,Librarians/media specialists,2021
47,TENNESSEE,Library/Media Support Staff,2021
47,TENNESSEE,Missing,2021
47,TENNESSEE,Paraprofessionals/Instructional Aides,2021
47,TENNESSEE,Pre-kindergarten Teachers,2021
47,TENNESSEE,School Administrative Support Staff,2021
47,TENNESSEE,School administrators,2021
47,TENNESSEE,School Counselors,2021
